month_reported,state,pcode1,municipality,pcode2,parrish,pcode3,location,latitude,longitude,disaggregation,beneficiaries
2020-06-30T00:00:00Z,zulia,VE23,machiques de perija,VE2311,libertad,VE231101,cecal machiques,10.34,-72.318394,f_19_and_older,134
2020-06-30T00:00:00Z,zulia,VE23,machiques de perija,VE2311,libertad,VE231101,cecal machiques,10.34,-72.318394,f_3_6,64
2020-06-30T00:00:00Z,zulia,VE23,machiques de perija,VE2311,libertad,VE231101,cecal machiques,10.34,-72.318394,f_7_12,59
2020-06-30T00:00:00Z,zulia,VE23,machiques de perija,VE2311,libertad,VE231101,cecal machiques,10.34,-72.318394,m_0_3,14
2020-06-30T00:00:00Z,zulia,VE23,machiques de perija,VE2311,libertad,VE231101,cecal machiques,10.34,-72.318394,m_12_17,69
2020-06-30T00:00:00Z,zulia,VE23,machiques de perija,VE2311,libertad,VE231101,cecal machiques,10.34,-72.318394,m_18_19,19
2020-06-30T00:00:00Z,zulia,VE23,machiques de perija,VE2311,libertad,VE231101,cecal machiques,10.34,-72.318394,m_19_and_older,100
2020-06-30T00:00:00Z,zulia,VE23,machiques de perija,VE2311,libertad,VE231101,cecal machiques,10.34,-72.318394,m_3_6,72
2020-06-30T00:00:00Z,zulia,VE23,machiques de perija,VE2311,libertad,VE231101,cecal machiques,10.34,-72.318394,m_7_12,73
2020-09-30T00:00:00Z,bolivar,VE07,caroni,VE0701,once de abril,VE070104,cecal monsenor zabaleta,8.37,-62.64,f_12_17,38
2020-04-30T00:00:00Z,bolivar,VE07,caroni,VE0701,once de abril,VE070104,cecal monsenor zabaleta,8.3738,-62.6482,f_18_19,5
2020-04-30T00:00:00Z,bolivar,VE07,caroni,VE0701,once de abril,VE070104,cecal monsenor zabaleta,8.3738,-62.6482,f_19_and_older,18
2020-07-31T00:00:00Z,bolivar,VE07,caroni,VE0701,once de abril,VE070104,cecal monsenor zabaleta,8.37,-62.64,m_12_17,27
2020-04-30T00:00:00Z,bolivar,VE07,caroni,VE0701,once de abril,VE070104,cecal monsenor zabaleta,8.3738,-62.6482,m_18_19,6
2020-04-30T00:00:00Z,bolivar,VE07,caroni,VE0701,once de abril,VE070104,cecal monsenor zabaleta,8.3738,-62.6482,m_19_and_older,10
2020-08-31T00:00:00Z,bolivar,VE07,heres,VE0705,vista hermosa,VE070506,cecal orinoco,8.06,-63.53,f_0_3,8
2020-11-30T00:00:00Z,bolivar,VE07,heres,VE0705,vista hermosa,VE070506,cecal orinoco,8.06,-63.53,f_12_17,38
2020-07-31T00:00:00Z,bolivar,VE07,heres,VE0705,vista hermosa,VE070506,cecal orinoco,7.63,-66.18,f_18_19,7
2020-08-31T00:00:00Z,bolivar,VE07,heres,VE0705,vista hermosa,VE070506,cecal orinoco,8.06,-63.53,f_19_and_older,103
2020-08-31T00:00:00Z,bolivar,VE07,heres,VE0705,vista hermosa,VE070506,cecal orinoco,8.06,-63.53,f_3_6,34
2020-08-31T00:00:00Z,bolivar,VE07,heres,VE0705,vista hermosa,VE070506,cecal orinoco,8.06,-63.53,f_7_12,12
2020-08-31T00:00:00Z,bolivar,VE07,heres,VE0705,vista hermosa,VE070506,cecal orinoco,8.06,-63.53,m_0_3,8
2020-11-30T00:00:00Z,bolivar,VE07,heres,VE0705,vista hermosa,VE070506,cecal orinoco,8.06,-63.53,m_12_17,24
2020-07-31T00:00:00Z,bolivar,VE07,heres,VE0705,vista hermosa,VE070506,cecal orinoco,7.63,-66.18,m_18_19,3
2020-08-31T00:00:00Z,bolivar,VE07,heres,VE0705,vista hermosa,VE070506,cecal orinoco,8.06,-63.53,m_19_and_older,100
2020-08-31T00:00:00Z,bolivar,VE07,heres,VE0705,vista hermosa,VE070506,cecal orinoco,8.06,-63.53,m_3_6,7
2020-08-31T00:00:00Z,bolivar,VE07,heres,VE0705,vista hermosa,VE070506,cecal orinoco,8.06,-63.53,m_7_12,18
2020-11-30T00:00:00Z,tachira,VE20,fernandez feo,VE2007,alberto adriani,VE200702,cecal pbro. ruben dario mora,7.463704,-71.935787,f_0_3,9
2020-11-30T00:00:00Z,tachira,VE20,fernandez feo,VE2007,alberto adriani,VE200702,cecal pbro. ruben dario mora,7.463704,-71.935787,f_12_17,31
2020-08-31T00:00:00Z,tachira,VE20,fernandez feo,VE2007,fernandez feo,VE200701,cecal pbro. ruben dario mora,7.463704,-71.935787,f_18_19,20
2020-08-31T00:00:00Z,tachira,VE20,fernandez feo,VE2007,fernandez feo,VE200701,cecal pbro. ruben dario mora,7.463704,-71.935787,f_19_and_older,36
2020-11-30T00:00:00Z,tachira,VE20,fernandez feo,VE2007,alberto adriani,VE200702,cecal pbro. ruben dario mora,7.463704,-71.935787,f_3_6,25
2020-11-30T00:00:00Z,tachira,VE20,fernandez feo,VE2007,alberto adriani,VE200702,cecal pbro. ruben dario mora,7.463704,-71.935787,f_7_12,27
2020-11-30T00:00:00Z,tachira,VE20,fernandez feo,VE2007,alberto adriani,VE200702,cecal pbro. ruben dario mora,7.463704,-71.935787,m_0_3,11
2020-11-30T00:00:00Z,tachira,VE20,fernandez feo,VE2007,alberto adriani,VE200702,cecal pbro. ruben dario mora,7.463704,-71.935787,m_12_17,32
2020-11-30T00:00:00Z,tachira,VE20,fernandez feo,VE2007,alberto adriani,VE200702,cecal pbro. ruben dario mora,7.463704,-71.935787,m_18_19,5
2020-08-31T00:00:00Z,tachira,VE20,fernandez feo,VE2007,fernandez feo,VE200701,cecal pbro. ruben dario mora,7.463704,-71.935787,m_19_and_older,30
2020-11-30T00:00:00Z,tachira,VE20,fernandez feo,VE2007,alberto adriani,VE200702,cecal pbro. ruben dario mora,7.463704,-71.935787,m_3_6,24
2020-11-30T00:00:00Z,tachira,VE20,fernandez feo,VE2007,alberto adriani,VE200702,cecal pbro. ruben dario mora,7.463704,-71.935787,m_7_12,21
2020-04-30T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,cecal sagrado corazon de jesus,10.340097,-67.045,f_0_3,123
2020-11-30T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,cecal sagrado corazon de jesus,10.347,67.028,f_12_17,54
2020-08-31T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,cecal sagrado corazon de jesus,10.348,-67.059,f_18_19,14
2020-08-31T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,cecal sagrado corazon de jesus,10.348,-67.059,f_19_and_older,83
2020-08-31T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,cecal sagrado corazon de jesus,10.348,-67.059,f_3_6,10
2020-08-31T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,cecal sagrado corazon de jesus,10.348,-67.059,f_7_12,8
2020-04-30T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,cecal sagrado corazon de jesus,10.340097,-67.045,m_0_3,100
2020-08-31T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,cecal sagrado corazon de jesus,10.348,-67.059,m_12_17,43
2020-08-31T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,cecal sagrado corazon de jesus,10.348,-67.059,m_18_19,20
2020-08-31T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,cecal sagrado corazon de jesus,10.348,-67.059,m_19_and_older,67
2020-08-31T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,cecal sagrado corazon de jesus,10.348,-67.059,m_3_6,20
2020-08-31T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,cecal sagrado corazon de jesus,10.348,-67.059,m_7_12,6
2020-08-31T00:00:00Z,bolivar,VE07,caroni,VE0701,dalla costa,VE070103,cecal san buenaventura,8.35,-62.66,f_0_3,12
2020-08-31T00:00:00Z,bolivar,VE07,caroni,VE0701,dalla costa,VE070103,cecal san buenaventura,8.35,-62.66,f_12_17,72
2020-08-31T00:00:00Z,bolivar,VE07,caroni,VE0701,dalla costa,VE070103,cecal san buenaventura,8.35,-62.66,f_18_19,78
2020-08-31T00:00:00Z,bolivar,VE07,caroni,VE0701,dalla costa,VE070103,cecal san buenaventura,8.35,-62.66,f_19_and_older,135
2020-08-31T00:00:00Z,bolivar,VE07,caroni,VE0701,dalla costa,VE070103,cecal san buenaventura,8.35,-62.66,f_3_6,17
2020-08-31T00:00:00Z,bolivar,VE07,caroni,VE0701,dalla costa,VE070103,cecal san buenaventura,8.35,-62.66,f_7_12,37
2020-08-31T00:00:00Z,bolivar,VE07,caroni,VE0701,dalla costa,VE070103,cecal san buenaventura,8.35,-62.66,m_0_3,14
2020-08-31T00:00:00Z,bolivar,VE07,caroni,VE0701,dalla costa,VE070103,cecal san buenaventura,8.35,-62.66,m_12_17,64
2020-08-31T00:00:00Z,bolivar,VE07,caroni,VE0701,dalla costa,VE070103,cecal san buenaventura,8.35,-62.66,m_18_19,64
2020-08-31T00:00:00Z,bolivar,VE07,caroni,VE0701,dalla costa,VE070103,cecal san buenaventura,8.35,-62.66,m_19_and_older,105
2020-08-31T00:00:00Z,bolivar,VE07,caroni,VE0701,dalla costa,VE070103,cecal san buenaventura,8.35,-62.66,m_3_6,11
2020-08-31T00:00:00Z,bolivar,VE07,caroni,VE0701,dalla costa,VE070103,cecal san buenaventura,8.35,-62.66,m_7_12,22
2020-08-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,cecal santa maria goretti,10.47,-66.545,f_0_3,7
2020-10-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,cecal santa maria goretti,10.47,-66.545,f_12_17,233
2020-08-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,cecal santa maria goretti,10.47,-66.545,f_18_19,150
2020-11-30T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,cecal santa maria goretti,10.116,66.776,f_19_and_older,127
2020-06-30T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,cecal santa maria goretti,10.470187,-66.545,f_3_6,28
2020-06-30T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,cecal santa maria goretti,10.470187,-66.545,f_7_12,243
2020-08-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,cecal santa maria goretti,10.47,-66.545,m_0_3,10
2020-06-30T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,cecal santa maria goretti,10.470187,-66.545,m_12_17,157
2020-08-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,cecal santa maria goretti,10.47,-66.545,m_18_19,6
2020-11-30T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,cecal santa maria goretti,10.116,66.776,m_19_and_older,233
2020-06-30T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,cecal santa maria goretti,10.470187,-66.545,m_3_6,30
2020-05-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,cecal santa maria goretti,10.470187,-66.545,m_7_12,230
2020-08-31T00:00:00Z,miranda,VE15,lander,VE1512,ocumare del tuy,VE151201,cecal santo angel,10.116,-66.776,f_0_3,2
2020-10-31T00:00:00Z,miranda,VE15,lander,VE1512,ocumare del tuy,VE151201,cecal santo angel,10.116,-66.776,f_12_17,42
2020-08-31T00:00:00Z,miranda,VE15,lander,VE1512,ocumare del tuy,VE151201,cecal santo angel,10.116,-66.776,f_18_19,2
2020-08-31T00:00:00Z,miranda,VE15,lander,VE1512,ocumare del tuy,VE151201,cecal santo angel,10.116,-66.776,f_19_and_older,98
2020-08-31T00:00:00Z,miranda,VE15,lander,VE1512,ocumare del tuy,VE151201,cecal santo angel,10.116,-66.776,f_3_6,2
2020-08-31T00:00:00Z,miranda,VE15,lander,VE1512,ocumare del tuy,VE151201,cecal santo angel,10.116,-66.776,f_7_12,10
2020-08-31T00:00:00Z,miranda,VE15,lander,VE1512,ocumare del tuy,VE151201,cecal santo angel,10.116,-66.776,m_0_3,3
2020-10-31T00:00:00Z,miranda,VE15,lander,VE1512,ocumare del tuy,VE151201,cecal santo angel,10.116,-66.776,m_12_17,28
2020-08-31T00:00:00Z,miranda,VE15,lander,VE1512,ocumare del tuy,VE151201,cecal santo angel,10.116,-66.776,m_18_19,1
2020-11-30T00:00:00Z,miranda,VE15,lander,VE1512,ocumare del tuy,VE151201,cecal santo angel,10.44,66.748,m_19_and_older,42
2020-08-31T00:00:00Z,miranda,VE15,lander,VE1512,ocumare del tuy,VE151201,cecal santo angel,10.116,-66.776,m_3_6,7
2020-08-31T00:00:00Z,miranda,VE15,lander,VE1512,ocumare del tuy,VE151201,cecal santo angel,10.116,-66.776,m_7_12,5
2020-11-30T00:00:00Z,bolivar,VE07,piar,VE0706,seccion capital piar,VE070601,cei 17 de mayo,80.09168,-62.410689,f_0_3,30
2020-11-30T00:00:00Z,bolivar,VE07,piar,VE0706,seccion capital piar,VE070601,cei 17 de mayo,80.09168,-62.410689,f_19_and_older,5
2020-11-30T00:00:00Z,bolivar,VE07,piar,VE0706,seccion capital piar,VE070601,cei 17 de mayo,80.09168,-62.410689,f_3_6,27
2020-11-30T00:00:00Z,bolivar,VE07,piar,VE0706,seccion capital piar,VE070601,cei 17 de mayo,80.09168,-62.410689,m_0_3,33
2020-11-30T00:00:00Z,bolivar,VE07,piar,VE0706,seccion capital piar,VE070601,cei 17 de mayo,80.09168,-62.410689,m_19_and_older,1
2020-11-30T00:00:00Z,bolivar,VE07,piar,VE0706,seccion capital piar,VE070601,cei 17 de mayo,80.09168,-62.410689,m_3_6,42
2020-11-30T00:00:00Z,bolivar,VE07,piar,VE0706,seccion capital piar,VE070601,cei 19 de abril,80.20962,-62.41793,f_19_and_older,4
2020-11-30T00:00:00Z,bolivar,VE07,piar,VE0706,seccion capital piar,VE070601,cei 19 de abril,80.20962,-62.41793,f_3_6,52
2020-11-30T00:00:00Z,bolivar,VE07,piar,VE0706,seccion capital piar,VE070601,cei 19 de abril,80.20962,-62.41793,m_3_6,52
2020-11-30T00:00:00Z,bolivar,VE07,piar,VE0706,seccion capital piar,VE070601,cei 23 de enero,80.23006,-62.4130885,f_19_and_older,4
2020-11-30T00:00:00Z,bolivar,VE07,piar,VE0706,seccion capital piar,VE070601,cei 23 de enero,80.23006,-62.4130885,f_3_6,43
2020-11-30T00:00:00Z,bolivar,VE07,piar,VE0706,seccion capital piar,VE070601,cei 23 de enero,80.23006,-62.4130885,m_3_6,32
2020-10-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,cei antonio jose de sucre,8.104424,-63.572464,f_0_3,25
2020-10-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,cei antonio jose de sucre,8.104424,-63.572464,f_19_and_older,6
2020-10-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,cei antonio jose de sucre,8.104424,-63.572464,f_3_6,54
2020-10-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,cei antonio jose de sucre,8.104424,-63.572464,m_0_3,23
2020-10-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,cei antonio jose de sucre,8.104424,-63.572464,m_3_6,53
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,sifontes,VE070901,cei arco iris,7.1758,-61.2989,f_19_and_older,4
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,sifontes,VE070901,cei arco iris,7.1758,-61.2989,f_3_6,54
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,sifontes,VE070901,cei arco iris,7.1758,-61.2989,m_3_6,48
2020-10-31T00:00:00Z,delta amacuro,VE10,tucupita,VE1004,mariscal antonio jose de sucre,VE100405,cei capitan de navio antonio diaz,8.99766,-62.07233,f_19_and_older,6
2020-10-31T00:00:00Z,delta amacuro,VE10,tucupita,VE1004,mariscal antonio jose de sucre,VE100405,cei capitan de navio antonio diaz,8.99766,-62.07233,f_3_6,125
2020-10-31T00:00:00Z,delta amacuro,VE10,tucupita,VE1004,mariscal antonio jose de sucre,VE100405,cei capitan de navio antonio diaz,8.99766,-62.07233,m_19_and_older,1
2020-10-31T00:00:00Z,delta amacuro,VE10,tucupita,VE1004,mariscal antonio jose de sucre,VE100405,cei capitan de navio antonio diaz,8.99766,-62.07233,m_3_6,138
2020-09-30T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,cei cecilio acosta,10.4621424,-66.6270761,f_19_and_older,1
2020-01-31T00:00:00Z,miranda,VE15,buroz,VE1505,mamporal,VE150501,cei cirila vegas,NA,NA,f_3_6,46
2020-01-31T00:00:00Z,miranda,VE15,buroz,VE1505,mamporal,VE150501,cei cirila vegas,NA,NA,m_3_6,44
2020-10-31T00:00:00Z,la guaira,VE24,vargas,VE2401,caraballeda,VE240101,cei corapal,NA,NA,f_0_3,11
2020-10-31T00:00:00Z,la guaira,VE24,vargas,VE2401,caraballeda,VE240101,cei corapal,NA,NA,f_3_6,105
2020-10-31T00:00:00Z,la guaira,VE24,vargas,VE2401,caraballeda,VE240101,cei corapal,NA,NA,m_0_3,12
2020-10-31T00:00:00Z,la guaira,VE24,vargas,VE2401,caraballeda,VE240101,cei corapal,NA,NA,m_3_6,99
2020-10-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,cei el peru,8.110234,-63.570161,f_0_3,11
2020-10-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,cei el peru,8.110234,-63.570161,f_19_and_older,6
2020-10-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,cei el peru,8.110234,-63.570161,f_3_6,46
2020-10-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,cei el peru,8.110234,-63.570161,m_0_3,12
2020-10-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,cei el peru,8.110234,-63.570161,m_3_6,60
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,angostura,VE070701,cei general piar,7.455969,-63.322362,f_0_3,17
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,angostura,VE070701,cei general piar,7.455969,-63.322362,f_19_and_older,7
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,angostura,VE070701,cei general piar,7.455969,-63.322362,f_3_6,101
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,angostura,VE070701,cei general piar,7.455969,-63.322362,m_0_3,14
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,angostura,VE070701,cei general piar,7.455969,-63.322362,m_19_and_older,1
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,angostura,VE070701,cei general piar,7.455969,-63.322362,m_3_6,85
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,cei gran sabana,4.60226,-61.11025,f_0_3,20
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,cei gran sabana,4.60226,-61.11025,f_19_and_older,6
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,cei gran sabana,4.60226,-61.11025,f_3_6,60
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,cei gran sabana,4.60226,-61.11025,m_0_3,30
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,cei gran sabana,4.60226,-61.11025,m_3_6,60
2020-03-31T00:00:00Z,tachira,VE20,panamericano,VE2019,panamericano,VE201901,cei jose francisco ron sandoval,NA,NA,f_19_and_older,31
2020-03-31T00:00:00Z,tachira,VE20,fernandez feo,VE2007,fernandez feo,VE200701,cei juan pablo ii,NA,NA,f_19_and_older,7
2020-03-31T00:00:00Z,tachira,VE20,fernandez feo,VE2007,fernandez feo,VE200701,cei juan pablo ii,NA,NA,f_3_6,39
2020-03-31T00:00:00Z,tachira,VE20,fernandez feo,VE2007,fernandez feo,VE200701,cei juan pablo ii,NA,NA,m_3_6,41
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,cei keweyi,4.602483,-61.100243,f_0_3,11
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,cei keweyi,4.602483,-61.100243,f_19_and_older,10
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,cei keweyi,4.602483,-61.100243,f_3_6,111
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,cei keweyi,4.602483,-61.100243,m_0_3,13
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,cei keweyi,4.602483,-61.100243,m_3_6,119
2020-10-31T00:00:00Z,falcon,VE11,miranda,VE1114,sabaneta,VE111407,cei la concordia,-70.1742,11.2911,f_19_and_older,4
2020-10-31T00:00:00Z,falcon,VE11,miranda,VE1114,sabaneta,VE111407,cei la concordia,-70.1742,11.2911,f_3_6,71
2020-10-31T00:00:00Z,falcon,VE11,miranda,VE1114,sabaneta,VE111407,cei la concordia,-70.1742,11.2911,m_19_and_older,1
2020-10-31T00:00:00Z,falcon,VE11,miranda,VE1114,sabaneta,VE111407,cei la concordia,-70.1742,11.2911,m_3_6,73
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,sifontes,VE070901,cei lloyd antonio petterson,7.17562,-61.30496,f_19_and_older,2
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,sifontes,VE070901,cei lloyd antonio petterson,7.17562,-61.30496,f_3_6,20
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,sifontes,VE070901,cei lloyd antonio petterson,7.17562,-61.30496,m_3_6,21
2020-10-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,cei los proceres,8.11464,-63.591713,f_0_3,11
2020-10-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,cei los proceres,8.11464,-63.591713,f_19_and_older,10
2020-10-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,cei los proceres,8.11464,-63.591713,f_3_6,112
2020-10-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,cei los proceres,8.11464,-63.591713,m_0_3,19
2020-10-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,cei los proceres,8.11464,-63.591713,m_3_6,124
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,cei manuel salvador gomez,7.636936,-66.169226,f_19_and_older,8
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,cei manuel salvador gomez,7.636936,-66.169226,f_3_6,78
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,cei manuel salvador gomez,7.636936,-66.169226,m_3_6,98
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,pijiguaos,VE070206,cei manuelita saenz,6.7076119,-66.511764,f_19_and_older,6
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,pijiguaos,VE070206,cei manuelita saenz,6.7076119,-66.511764,f_3_6,64
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,pijiguaos,VE070206,cei manuelita saenz,6.7076119,-66.511764,m_3_6,66
2020-03-31T00:00:00Z,tachira,VE20,cordoba,VE2006,cordoba,VE200601,cei marco antonio ribera useche,NA,NA,f_19_and_older,23
2020-10-31T00:00:00Z,lara,VE13,iribarren,VE1303,union,VE130307,cei moises y luisa zisman,10.0846314,-69.3181589,f_19_and_older,9
2020-10-31T00:00:00Z,lara,VE13,iribarren,VE1303,union,VE130307,cei moises y luisa zisman,10.0846314,-69.3181589,f_3_6,31
2020-10-31T00:00:00Z,lara,VE13,iribarren,VE1303,union,VE130307,cei moises y luisa zisman,10.0846314,-69.3181589,f_7_12,43
2020-10-31T00:00:00Z,lara,VE13,iribarren,VE1303,union,VE130307,cei moises y luisa zisman,10.0846314,-69.3181589,m_12_17,146
2020-10-31T00:00:00Z,lara,VE13,iribarren,VE1303,union,VE130307,cei moises y luisa zisman,10.0846314,-69.3181589,m_19_and_older,2
2020-10-31T00:00:00Z,lara,VE13,iribarren,VE1303,union,VE130307,cei moises y luisa zisman,10.0846314,-69.3181589,m_3_6,29
2020-10-31T00:00:00Z,lara,VE13,iribarren,VE1303,union,VE130307,cei moises y luisa zisman,10.0846314,-69.3181589,m_7_12,103
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,sucre,VE071001,cei nieves martinez,7.415833,-64.187778,f_19_and_older,4
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,sucre,VE071001,cei nieves martinez,7.415833,-64.187778,f_3_6,47
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,sucre,VE071001,cei nieves martinez,7.415833,-64.187778,m_3_6,41
2020-09-30T00:00:00Z,miranda,VE15,buroz,VE1505,mamporal,VE150501,cei palma sola,10.39,-66.15,f_19_and_older,1
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,santa barbara,VE070704,cei pueblo guri,7.789365,-63.041316,f_0_3,41
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,santa barbara,VE070704,cei pueblo guri,7.789365,-63.041316,f_19_and_older,8
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,santa barbara,VE070704,cei pueblo guri,7.789365,-63.041316,f_3_6,87
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,santa barbara,VE070704,cei pueblo guri,7.789365,-63.041316,m_0_3,44
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,santa barbara,VE070704,cei pueblo guri,7.789365,-63.041316,m_19_and_older,2
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,santa barbara,VE070704,cei pueblo guri,7.789365,-63.041316,m_3_6,91
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,san francisco,VE070703,cei santiago izaguirre ii,6.9044079,-63.4611722,f_19_and_older,7
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,san francisco,VE070703,cei santiago izaguirre ii,6.9044079,-63.4611722,f_3_6,85
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,san francisco,VE070703,cei santiago izaguirre ii,6.9044079,-63.4611722,m_19_and_older,1
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,san francisco,VE070703,cei santiago izaguirre ii,6.9044079,-63.4611722,m_3_6,110
2020-09-30T00:00:00Z,miranda,VE15,lander,VE1512,ocumare del tuy,VE151201,cei sendero de luz,10.106,-66.784,f_19_and_older,1
2020-10-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,cei simon rodriguez,8.092846,-63.570686,f_0_3,22
2020-10-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,cei simon rodriguez,8.092846,-63.570686,f_19_and_older,6
2020-10-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,cei simon rodriguez,8.092846,-63.570686,f_3_6,114
2020-10-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,cei simon rodriguez,8.092846,-63.570686,m_0_3,22
2020-10-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,cei simon rodriguez,8.092846,-63.570686,m_3_6,126
