mes_solo,estado,pcode1,municipio,pcode2,parroquia,pcode3,ubicacion,latitud,longitud,desagregacion,beneficiarios
2020-01-31T00:00:00Z,MIRANDA,VE15,LANDER,VE1512,OCUMARE DEL TUY,VE151201,CEIN 13 DE MARZO DE 1814,NA,NA,m_3_6,103
2020-01-31T00:00:00Z,MIRANDA,VE15,LANDER,VE1512,OCUMARE DEL TUY,VE151201,CEIN 13 DE MARZO DE 1814,NA,NA,m_7_12,59
2020-09-30T00:00:00Z,MIRANDA,VE15,SUCRE,VE1519,PETARE,VE151901,CEIN ANTONIO ORTEGA ORDONEZ,10.484,-66.792,f_mayores_de_19,2
2020-10-31T00:00:00Z,MIRANDA,VE15,CRISTOBAL ROJAS,VE1508,CHARALLAVE,VE150801,CEIN APACUANA,NA,NA,f_3_6,179
2020-10-31T00:00:00Z,MIRANDA,VE15,CRISTOBAL ROJAS,VE1508,CHARALLAVE,VE150801,CEIN APACUANA,NA,NA,m_3_6,172
2020-10-31T00:00:00Z,MIRANDA,VE15,URDANETA,VE1520,CUA,VE152001,CEIN BELEN MARIA  SANJUAN,NA,NA,f_3_6,69
2020-10-31T00:00:00Z,MIRANDA,VE15,URDANETA,VE1520,CUA,VE152001,CEIN BELEN MARIA  SANJUAN,NA,NA,m_3_6,67
2020-10-31T00:00:00Z,ZULIA,VE23,GUAJIRA,VE2315,ALTA GUAJIRA,VE231502,CEIN BELLA VISTA II,NA,NA,f_3_6,46
2020-10-31T00:00:00Z,ZULIA,VE23,GUAJIRA,VE2315,ALTA GUAJIRA,VE231502,CEIN BELLA VISTA II,NA,NA,m_3_6,45
2020-10-31T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,JUAN MILLAN,VE100403,CEIN BOLIVARIANO TERESA CARRENO,8.89264,-62.05017,f_3_6,110
2020-10-31T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,JUAN MILLAN,VE100403,CEIN BOLIVARIANO TERESA CARRENO,8.89264,-62.05017,f_mayores_de_19,10
2020-10-31T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,JUAN MILLAN,VE100403,CEIN BOLIVARIANO TERESA CARRENO,8.89264,-62.05017,m_3_6,95
2020-08-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,EL JUNQUITO,VE010107,CEIN EL CARDON,10.505166,-66.970655,f_0_3,23
2020-08-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,EL JUNQUITO,VE010107,CEIN EL CARDON,10.505166,-66.970655,f_12_17,12
2020-08-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,EL JUNQUITO,VE010107,CEIN EL CARDON,10.505166,-66.970655,f_18_19,6
2020-08-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,EL JUNQUITO,VE010107,CEIN EL CARDON,10.505166,-66.970655,f_3_6,47
2020-08-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,EL JUNQUITO,VE010107,CEIN EL CARDON,10.505166,-66.970655,f_7_12,14
2020-08-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,EL JUNQUITO,VE010107,CEIN EL CARDON,10.505166,-66.970655,f_mayores_de_19,158
2020-08-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,EL JUNQUITO,VE010107,CEIN EL CARDON,10.505166,-66.970655,m_0_3,26
2020-08-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,EL JUNQUITO,VE010107,CEIN EL CARDON,10.505166,-66.970655,m_12_17,10
2020-08-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,EL JUNQUITO,VE010107,CEIN EL CARDON,10.505166,-66.970655,m_18_19,4
2020-08-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,EL JUNQUITO,VE010107,CEIN EL CARDON,10.505166,-66.970655,m_3_6,56
2020-08-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,EL JUNQUITO,VE010107,CEIN EL CARDON,10.505166,-66.970655,m_7_12,22
2020-08-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,EL JUNQUITO,VE010107,CEIN EL CARDON,10.505166,-66.970655,m_mayores_de_19,129
2020-09-30T00:00:00Z,MIRANDA,VE15,SUCRE,VE1519,PETARE,VE151901,CEIN JACINTO LARA,10.48,-66.815,f_mayores_de_19,2
2020-09-30T00:00:00Z,MIRANDA,VE15,SUCRE,VE1519,PETARE,VE151901,CEIN JOSE ANTONIO VARGAS,10.463,-66.795,f_mayores_de_19,1
2020-10-31T00:00:00Z,LA GUAIRA,VE24,VARGAS,VE2401,CARAYACA,VE240102,CEIN LA ESPERANZA,NA,NA,f_3_6,32
2020-10-31T00:00:00Z,LA GUAIRA,VE24,VARGAS,VE2401,CARAYACA,VE240102,CEIN LA ESPERANZA,NA,NA,m_3_6,26
2020-09-30T00:00:00Z,MIRANDA,VE15,ANDRES BELLO,VE1502,SAN JOSE DE BARLOVENTO,VE150201,CEIN LUISA ARRAMBIDES DE PACANIS,10.18,-65.59,f_mayores_de_19,1
2020-10-31T00:00:00Z,MIRANDA,VE15,ACEVEDO,VE1501,MARIZAPA,VE150106,CEIN MANUCHA ALGARIN,NA,NA,f_3_6,92
2020-10-31T00:00:00Z,MIRANDA,VE15,ACEVEDO,VE1501,MARIZAPA,VE150106,CEIN MANUCHA ALGARIN,NA,NA,m_3_6,88
2020-01-31T00:00:00Z,MIRANDA,VE15,CARRIZAL,VE1506,CARRIZAL,VE150601,CEIN MARTHA DE CALECA,NA,NA,f_3_6,21
2020-01-31T00:00:00Z,MIRANDA,VE15,CARRIZAL,VE1506,CARRIZAL,VE150601,CEIN MARTHA DE CALECA,NA,NA,m_3_6,21
2020-09-30T00:00:00Z,MIRANDA,VE15,BARUTA,VE1503,BARUTA,VE150301,CEIN MI NINO SIMON,10.28,-66.5,f_mayores_de_19,1
2020-09-30T00:00:00Z,MIRANDA,VE15,LOS SALIAS,VE1513,SAN ANTONIO DE LOS ALTOS,VE151301,CEIN MIS PRIMEROS PASOS,10.36,-66.98,f_mayores_de_19,1
2020-09-30T00:00:00Z,MIRANDA,VE15,SUCRE,VE1519,PETARE,VE151901,CEIN PEDRO ZARAZA,10.28,-66.48,f_mayores_de_19,1
2020-10-31T00:00:00Z,LA GUAIRA,VE24,VARGAS,VE2401,CARLOS SOUBLETTE,VE240111,CEIN RAFAEL MARTINEZ SALAS,NA,NA,f_3_6,56
2020-10-31T00:00:00Z,LA GUAIRA,VE24,VARGAS,VE2401,CARLOS SOUBLETTE,VE240111,CEIN RAFAEL MARTINEZ SALAS,NA,NA,m_3_6,64
2020-09-30T00:00:00Z,MIRANDA,VE15,CRISTOBAL ROJAS,VE1508,CHARALLAVE,VE150801,CEIN REINA ROCHE,10.201,-66.837,f_mayores_de_19,1
2020-01-31T00:00:00Z,MIRANDA,VE15,SIMON BOLIVAR,VE1518,SAN FRANCISCO DE YARE,VE151801,CEIN SAN FRANCISCO DE YARE,NA,NA,f_3_6,181
2020-09-30T00:00:00Z,MIRANDA,VE15,SIMON BOLIVAR,VE1518,SAN FRANCISCO DE YARE,VE151801,CEIN SAN FRANCISCO DE YARE,10.177,-66.745,f_mayores_de_19,1
2020-01-31T00:00:00Z,MIRANDA,VE15,SIMON BOLIVAR,VE1518,SAN FRANCISCO DE YARE,VE151801,CEIN SAN FRANCISCO DE YARE,NA,NA,m_3_6,174
2020-01-31T00:00:00Z,MIRANDA,VE15,SIMON BOLIVAR,VE1518,SAN ANTONIO DE YARE,VE151802,CEIN SIMONCITO BICENTENARIO,NA,NA,f_3_6,149
2020-01-31T00:00:00Z,MIRANDA,VE15,SIMON BOLIVAR,VE1518,SAN ANTONIO DE YARE,VE151802,CEIN SIMONCITO BICENTENARIO,NA,NA,m_3_6,145
2020-01-31T00:00:00Z,MIRANDA,VE15,GUAICAIPURO,VE1510,TACATA,VE151007,CEIN TACATA,NA,NA,f_3_6,38
2020-01-31T00:00:00Z,MIRANDA,VE15,GUAICAIPURO,VE1510,TACATA,VE151007,CEIN TACATA,NA,NA,m_3_6,36
2020-05-31T00:00:00Z,MIRANDA,VE15,PLAZA,VE1517,GUARENAS,VE151701,CEIN VILLA PANAMERICANA,10.4697979223317,-66.593713760376,f_0_3,153
2020-04-30T00:00:00Z,MIRANDA,VE15,PLAZA,VE1517,GUARENAS,VE151701,CEIN VILLA PANAMERICANA,NA,NA,f_3_6,60
2020-05-31T00:00:00Z,MIRANDA,VE15,PLAZA,VE1517,GUARENAS,VE151701,CEIN VILLA PANAMERICANA,10.4697979223317,-66.593713760376,m_3_6,117
2020-09-30T00:00:00Z,MIRANDA,VE15,CHACAO,VE1507,CHACAO,VE150701,CEIN VIRGINIA VERA,10.49,-66.85,f_mayores_de_19,1
2020-07-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,CEIN VISTA HERMOSA,10.5046,-66.9708,f_3_6,31
2020-07-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,CEIN VISTA HERMOSA,10.5046,-66.9708,m_3_6,31
2020-07-31T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,JOSE VIDAL MARCANO,VE100402,CEINA DR. JULIO MANERIO,90.7401,-62.0624,f_12_17,11
2020-06-30T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,JOSE VIDAL MARCANO,VE100402,CEINA DR. JULIO MANERIO,90.7401,-62.0624,f_18_19,1
2020-06-30T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,JOSE VIDAL MARCANO,VE100402,CEINA DR. JULIO MANERIO,90.7401,-62.0624,f_3_6,19
2020-07-31T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,JOSE VIDAL MARCANO,VE100402,CEINA DR. JULIO MANERIO,90.7401,-62.0624,f_7_12,22
2020-06-30T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,JOSE VIDAL MARCANO,VE100402,CEINA DR. JULIO MANERIO,90.7401,-62.0624,f_mayores_de_19,52
2020-07-31T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,JOSE VIDAL MARCANO,VE100402,CEINA DR. JULIO MANERIO,90.7401,-62.0624,m_12_17,19
2020-06-30T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,JOSE VIDAL MARCANO,VE100402,CEINA DR. JULIO MANERIO,90.7401,-62.0624,m_18_19,1
2020-06-30T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,JOSE VIDAL MARCANO,VE100402,CEINA DR. JULIO MANERIO,90.7401,-62.0624,m_3_6,6
2020-07-31T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,JOSE VIDAL MARCANO,VE100402,CEINA DR. JULIO MANERIO,90.7401,-62.0624,m_7_12,35
2020-09-30T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,JOSE VIDAL MARCANO,VE100402,CEINA DR. JULIO MANERIO,90.7401,-62.0624,m_mayores_de_19,52
2020-09-30T00:00:00Z,MIRANDA,VE15,INDEPENDENCIA,VE1511,SANTA TERESA DEL TUY,VE151101,CEINB  MARIANO PICON SALAS,10.224,-66.698,f_mayores_de_19,1
2020-09-30T00:00:00Z,MIRANDA,VE15,PEDRO GUAL,VE1516,CUPIRA,VE151601,CEINB CABO CODERA,10.94,-65.42,f_mayores_de_19,1
2020-01-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,ANTIMANO,VE010102,CEINS BLANCA ESTRELLA DE MESCOLI,NA,NA,f_mayores_de_19,6
2020-01-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,ANTIMANO,VE010102,CEINS BLANCA ESTRELLA DE MESCOLI,NA,NA,m_mayores_de_19,4
2020-10-31T00:00:00Z,FALCON,VE11,COLINA,VE1106,LA VELA DE CORO,VE110601,CEIR MATARUCA,-69.4785,11.4177,f_3_6,48
2020-10-31T00:00:00Z,FALCON,VE11,COLINA,VE1106,LA VELA DE CORO,VE110601,CEIR MATARUCA,-69.4785,11.4177,f_mayores_de_19,3
2020-10-31T00:00:00Z,FALCON,VE11,COLINA,VE1106,LA VELA DE CORO,VE110601,CEIR MATARUCA,-69.4785,11.4177,m_3_6,49
2020-10-31T00:00:00Z,FALCON,VE11,COLINA,VE1106,LA VELA DE CORO,VE110601,CEIR MATARUCA,-69.4785,11.4177,m_mayores_de_19,1
2020-10-31T00:00:00Z,FALCON,VE11,COLINA,VE1106,MACORUCA,VE110605,CEIRB 326 EL CALVARIO,-69.44,11.33,f_3_6,15
2020-10-31T00:00:00Z,FALCON,VE11,COLINA,VE1106,MACORUCA,VE110605,CEIRB 326 EL CALVARIO,-69.44,11.33,f_mayores_de_19,1
2020-10-31T00:00:00Z,FALCON,VE11,COLINA,VE1106,MACORUCA,VE110605,CEIRB 326 EL CALVARIO,-69.44,11.33,m_3_6,12
2020-10-31T00:00:00Z,FALCON,VE11,COLINA,VE1106,MACORUCA,VE110605,CEIRB 326 GUAIBACOA,-69.5624,11.4532,f_3_6,26
2020-10-31T00:00:00Z,FALCON,VE11,COLINA,VE1106,MACORUCA,VE110605,CEIRB 326 GUAIBACOA,-69.5624,11.4532,f_mayores_de_19,1
2020-10-31T00:00:00Z,FALCON,VE11,COLINA,VE1106,MACORUCA,VE110605,CEIRB 326 GUAIBACOA,-69.5624,11.4532,m_3_6,25
2020-10-31T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,MARISCAL ANTONIO JOSE DE SUCRE,VE100405,CEIS BOLIVARIANO MANUELITA SAENZ,8.9951,-62.07413,f_3_6,131
2020-10-31T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,MARISCAL ANTONIO JOSE DE SUCRE,VE100405,CEIS BOLIVARIANO MANUELITA SAENZ,8.9951,-62.07413,f_mayores_de_19,7
2020-10-31T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,MARISCAL ANTONIO JOSE DE SUCRE,VE100405,CEIS BOLIVARIANO MANUELITA SAENZ,8.9951,-62.07413,m_3_6,117
2020-10-31T00:00:00Z,FALCON,VE11,COLINA,VE1106,LA VELA DE CORO,VE110601,CEIS BUTARE JIRE 193,-69.3598,11.2995,f_3_6,24
2020-10-31T00:00:00Z,FALCON,VE11,COLINA,VE1106,LA VELA DE CORO,VE110601,CEIS BUTARE JIRE 193,-69.3598,11.2995,f_mayores_de_19,1
2020-10-31T00:00:00Z,FALCON,VE11,COLINA,VE1106,LA VELA DE CORO,VE110601,CEIS BUTARE JIRE 193,-69.3598,11.2995,m_3_6,29
2020-10-31T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,MARISCAL ANTONIO JOSE DE SUCRE,VE100405,CEIS CELESTINA GIBORY DE LEON,8.93954,-62.05942,f_3_6,48
2020-10-31T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,MARISCAL ANTONIO JOSE DE SUCRE,VE100405,CEIS CELESTINA GIBORY DE LEON,8.93954,-62.05942,f_mayores_de_19,6
2020-10-31T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,MARISCAL ANTONIO JOSE DE SUCRE,VE100405,CEIS CELESTINA GIBORY DE LEON,8.93954,-62.05942,m_3_6,57
2020-10-31T00:00:00Z,FALCON,VE11,MIRANDA,VE1114,SAN ANTONIO,VE111401,CEIS HUGO CHAVEZ FRIAS,-69.677,11.3835,f_3_6,119
2020-10-31T00:00:00Z,FALCON,VE11,MIRANDA,VE1114,SAN ANTONIO,VE111401,CEIS HUGO CHAVEZ FRIAS,-69.677,11.3835,f_mayores_de_19,7
2020-10-31T00:00:00Z,FALCON,VE11,MIRANDA,VE1114,SAN ANTONIO,VE111401,CEIS HUGO CHAVEZ FRIAS,-69.677,11.3835,m_3_6,126
2020-10-31T00:00:00Z,FALCON,VE11,MIRANDA,VE1114,SAN ANTONIO,VE111401,CEIS HUGO CHAVEZ FRIAS,-69.677,11.3835,m_mayores_de_19,2
2020-10-31T00:00:00Z,FALCON,VE11,COLINA,VE1106,LA VELA DE CORO,VE110601,CEIS LAS VENTOSAS JIRE 193,-69.6179,11.442,f_3_6,23
2020-10-31T00:00:00Z,FALCON,VE11,COLINA,VE1106,LA VELA DE CORO,VE110601,CEIS LAS VENTOSAS JIRE 193,-69.6179,11.442,f_mayores_de_19,1
2020-10-31T00:00:00Z,FALCON,VE11,COLINA,VE1106,LA VELA DE CORO,VE110601,CEIS LAS VENTOSAS JIRE 193,-69.6179,11.442,m_3_6,22
2020-10-31T00:00:00Z,FALCON,VE11,COLINA,VE1106,LA VELA DE CORO,VE110601,CEIS LOS BOSTEROS JIRE 193,-69.5782,11.454,f_3_6,20
2020-10-31T00:00:00Z,FALCON,VE11,COLINA,VE1106,LA VELA DE CORO,VE110601,CEIS LOS BOSTEROS JIRE 193,-69.5782,11.454,f_mayores_de_19,1
2020-10-31T00:00:00Z,FALCON,VE11,COLINA,VE1106,LA VELA DE CORO,VE110601,CEIS LOS BOSTEROS JIRE 193,-69.5782,11.454,m_3_6,18
2020-01-31T00:00:00Z,MIRANDA,VE15,ANDRES BELLO,VE1502,SAN JOSE DE BARLOVENTO,VE150201,CEIS LUISA ARRANBIDE DE PACANINS,NA,NA,f_3_6,94
2020-01-31T00:00:00Z,MIRANDA,VE15,ANDRES BELLO,VE1502,SAN JOSE DE BARLOVENTO,VE150201,CEIS LUISA ARRANBIDE DE PACANINS,NA,NA,m_3_6,91
2020-10-31T00:00:00Z,BOLIVAR,VE07,CEDENO,VE0702,CAPITAL CEDENO,VE070201,CEIS MANUEL MANRIQUE,7.641697,-66.173456,f_0_3,26
2020-10-31T00:00:00Z,BOLIVAR,VE07,CEDENO,VE0702,CAPITAL CEDENO,VE070201,CEIS MANUEL MANRIQUE,7.641697,-66.173456,f_3_6,120
2020-10-31T00:00:00Z,BOLIVAR,VE07,CEDENO,VE0702,CAPITAL CEDENO,VE070201,CEIS MANUEL MANRIQUE,7.641697,-66.173456,f_mayores_de_19,12
2020-10-31T00:00:00Z,BOLIVAR,VE07,CEDENO,VE0702,CAPITAL CEDENO,VE070201,CEIS MANUEL MANRIQUE,7.641697,-66.173456,m_0_3,24
2020-10-31T00:00:00Z,BOLIVAR,VE07,CEDENO,VE0702,CAPITAL CEDENO,VE070201,CEIS MANUEL MANRIQUE,7.641697,-66.173456,m_3_6,112
2020-10-31T00:00:00Z,MERIDA,VE14,ALBERTO ADRIANI,VE1401,PULIDO MENDEZ,VE140107,CEIS NANCY MORA,NA,NA,f_3_6,79
2020-10-31T00:00:00Z,MERIDA,VE14,ALBERTO ADRIANI,VE1401,PULIDO MENDEZ,VE140107,CEIS NANCY MORA,NA,NA,m_3_6,97
2020-10-31T00:00:00Z,FALCON,VE11,MIRANDA,VE1114,SAN ANTONIO,VE111401,CEIS PARAISO INFANTIL,-69.6875,11.3836,f_3_6,59
2020-10-31T00:00:00Z,FALCON,VE11,MIRANDA,VE1114,SAN ANTONIO,VE111401,CEIS PARAISO INFANTIL,-69.6875,11.3836,f_mayores_de_19,4
2020-10-31T00:00:00Z,FALCON,VE11,MIRANDA,VE1114,SAN ANTONIO,VE111401,CEIS PARAISO INFANTIL,-69.6875,11.3836,m_3_6,80
2020-10-31T00:00:00Z,FALCON,VE11,MIRANDA,VE1114,SAN ANTONIO,VE111401,CEIS PARAISO INFANTIL,-69.6875,11.3836,m_mayores_de_19,1
2020-10-31T00:00:00Z,FALCON,VE11,CARIRUBANA,VE1105,SANTA ANA,VE110504,CEIS SANTA ANA,-70.148,11.67,f_3_6,84
2020-10-31T00:00:00Z,FALCON,VE11,CARIRUBANA,VE1105,SANTA ANA,VE110504,CEIS SANTA ANA,-70.148,11.67,f_mayores_de_19,4
2020-10-31T00:00:00Z,FALCON,VE11,CARIRUBANA,VE1105,SANTA ANA,VE110504,CEIS SANTA ANA,-70.148,11.67,m_3_6,55
2020-10-31T00:00:00Z,FALCON,VE11,CARIRUBANA,VE1105,SANTA ANA,VE110504,CEIS SANTA ANA,-70.148,11.67,m_mayores_de_19,1
2020-10-31T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,MARISCAL ANTONIO JOSE DE SUCRE,VE100405,CEIS SIMON RODRIGUEZ,8.99808,-62.07299,f_3_6,159
2020-10-31T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,MARISCAL ANTONIO JOSE DE SUCRE,VE100405,CEIS SIMON RODRIGUEZ,8.99808,-62.07299,f_mayores_de_19,7
2020-10-31T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,MARISCAL ANTONIO JOSE DE SUCRE,VE100405,CEIS SIMON RODRIGUEZ,8.99808,-62.07299,m_3_6,179
2020-10-31T00:00:00Z,DELTA AMACURO,VE10,TUCUPITA,VE1004,MARISCAL ANTONIO JOSE DE SUCRE,VE100405,CEIS SIMON RODRIGUEZ,8.99808,-62.07299,m_mayores_de_19,2
2020-10-31T00:00:00Z,BOLIVAR,VE07,SIFONTES,VE0709,DALLA COSTA,VE070902,CEIS YURUARI,6.43194,-61.38267,f_0_3,7
2020-10-31T00:00:00Z,BOLIVAR,VE07,SIFONTES,VE0709,DALLA COSTA,VE070902,CEIS YURUARI,6.43194,-61.38267,f_3_6,70
2020-10-31T00:00:00Z,BOLIVAR,VE07,SIFONTES,VE0709,DALLA COSTA,VE070902,CEIS YURUARI,6.43194,-61.38267,f_mayores_de_19,6
2020-10-31T00:00:00Z,BOLIVAR,VE07,SIFONTES,VE0709,DALLA COSTA,VE070902,CEIS YURUARI,6.43194,-61.38267,m_0_3,5
2020-10-31T00:00:00Z,BOLIVAR,VE07,SIFONTES,VE0709,DALLA COSTA,VE070902,CEIS YURUARI,6.43194,-61.38267,m_3_6,70
2020-09-30T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,LIBERTAD,VE231101,CEMACAL,10.0303,-72.3308,f_0_3,6
2020-11-30T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,LIBERTAD,VE231101,CEMACAL,10.0303,-72.3308,f_12_17,123
2020-09-30T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,LIBERTAD,VE231101,CEMACAL,10.0303,-72.3308,f_18_19,11
2020-09-30T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,LIBERTAD,VE231101,CEMACAL,10.0303,-72.3308,f_3_6,13
2020-09-30T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,LIBERTAD,VE231101,CEMACAL,10.0303,-72.3308,f_7_12,30
2020-09-30T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,LIBERTAD,VE231101,CEMACAL,10.0303,-72.3308,f_mayores_de_19,137
2020-09-30T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,LIBERTAD,VE231101,CEMACAL,10.0303,-72.3308,m_0_3,13
2020-09-30T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,LIBERTAD,VE231101,CEMACAL,10.0303,-72.3308,m_12_17,74
2020-11-30T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,LIBERTAD,VE231101,CEMACAL,10.0303,-72.3308,m_18_19,102
2020-09-30T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,LIBERTAD,VE231101,CEMACAL,10.0303,-72.3308,m_3_6,12
2020-09-30T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,LIBERTAD,VE231101,CEMACAL,10.0303,-72.3308,m_7_12,32
2020-09-30T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,LIBERTAD,VE231101,CEMACAL,10.0303,-72.3308,m_mayores_de_19,112
2020-08-31T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,SAN JOSE DE PERIJA,VE231104,CEMACAL EXTENSION COMUNIDAD LAS PIEDRAS Y SAN JOSE,10.0042,-72.2824,f_0_3,2
2020-07-31T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,SAN JOSE DE PERIJA,VE231104,CEMACAL EXTENSION COMUNIDAD LAS PIEDRAS Y SAN JOSE,10.0042,-72.2824,f_12_17,17
2020-08-31T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,SAN JOSE DE PERIJA,VE231104,CEMACAL EXTENSION COMUNIDAD LAS PIEDRAS Y SAN JOSE,10.0042,-72.2824,f_3_6,2
2020-08-31T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,SAN JOSE DE PERIJA,VE231104,CEMACAL EXTENSION COMUNIDAD LAS PIEDRAS Y SAN JOSE,10.0042,-72.2824,f_7_12,5
2020-08-31T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,SAN JOSE DE PERIJA,VE231104,CEMACAL EXTENSION COMUNIDAD LAS PIEDRAS Y SAN JOSE,10.0042,-72.2824,f_mayores_de_19,27
2020-06-30T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,SAN JOSE DE PERIJA,VE231104,CEMACAL EXTENSION COMUNIDAD LAS PIEDRAS Y SAN JOSE,10.0042,-72.2824,m_12_17,16
2020-08-31T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,SAN JOSE DE PERIJA,VE231104,CEMACAL EXTENSION COMUNIDAD LAS PIEDRAS Y SAN JOSE,10.0042,-72.2824,m_18_19,1
2020-08-31T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,SAN JOSE DE PERIJA,VE231104,CEMACAL EXTENSION COMUNIDAD LAS PIEDRAS Y SAN JOSE,10.0042,-72.2824,m_3_6,2
2020-08-31T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,SAN JOSE DE PERIJA,VE231104,CEMACAL EXTENSION COMUNIDAD LAS PIEDRAS Y SAN JOSE,10.0042,-72.2824,m_7_12,6
2020-08-31T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,SAN JOSE DE PERIJA,VE231104,CEMACAL EXTENSION COMUNIDAD LAS PIEDRAS Y SAN JOSE,10.0042,-72.2824,m_mayores_de_19,24
2020-09-30T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,LIBERTAD,VE231101,CEMACAL EXTENSION COMUNIDAD SAN FRANCISCO - EL TUKUKO,10.0153,-72.403,f_0_3,6
2020-09-30T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,LIBERTAD,VE231101,CEMACAL EXTENSION COMUNIDAD SAN FRANCISCO - EL TUKUKO,10.0153,-72.403,f_12_17,30
2020-09-30T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,LIBERTAD,VE231101,CEMACAL EXTENSION COMUNIDAD SAN FRANCISCO - EL TUKUKO,10.0153,-72.403,f_18_19,11
2020-09-30T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,LIBERTAD,VE231101,CEMACAL EXTENSION COMUNIDAD SAN FRANCISCO - EL TUKUKO,10.0153,-72.403,f_3_6,9
2020-09-30T00:00:00Z,ZULIA,VE23,MACHIQUES DE PERIJA,VE2311,LIBERTAD,VE231101,CEMACAL EXTENSION COMUNIDAD SAN FRANCISCO - EL TUKUKO,10.0153,-72.403,f_7_12,41
